indicator_id,Activity,LibraryName,CollectionFrequency,financialYear,Total,April,May,June,Q1,July,Aug,September,Q2,October,November,December,Q3,January,February,March,Q4,Polarity
LIB02-N,Books Borrowed,Strensall Library,Monthly,2023-03-31,0.0,1292.0,1324.0,1264.0,3880.0,1243.0,1450.0,1440.0,4133.0,1444.0,1265.0,992.0,3701.0,0.0,0.0,0.0,0.0,Up is Good
LIB02-O,Books Borrowed,Sycamore House Reading Library,Monthly,2015-03-31,7265.0,75.0,75.0,936.0,1086.0,1056.0,804.0,1115.0,2975.0,1071.0,737.0,580.0,2388.0,362.0,197.0,257.0,816.0,Up is Good
LIB02-O,Books Borrowed,Sycamore House Reading Library,Monthly,2016-03-31,2390.0,225.0,169.0,273.0,667.0,274.0,212.0,227.0,713.0,179.0,174.0,170.0,523.0,173.0,109.0,205.0,487.0,Up is Good
LIB02-O,Books Borrowed,Sycamore House Reading Library,Monthly,2017-03-31,1904.0,236.0,178.0,150.0,564.0,106.0,143.0,136.0,385.0,183.0,216.0,112.0,511.0,170.0,109.0,165.0,444.0,Up is Good
LIB02-O,Books Borrowed,Sycamore House Reading Library,Monthly,2018-03-31,928.0,89.0,42.0,23.0,154.0,44.0,61.0,100.0,205.0,90.0,167.0,72.0,329.0,122.0,62.0,56.0,240.0,Up is Good
LIB02-O,Books Borrowed,Sycamore House Reading Library,Monthly,2019-03-31,-1.0,49.0,63.0,24.0,136.0,31.0,8.0,0.0,39.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Up is Good
LIB02-P,Books Borrowed,Burnholme/Tang Hall Explore,Monthly,2015-03-31,80133.0,5525.0,5866.0,7127.0,18518.0,8081.0,8406.0,7195.0,23682.0,7282.0,6434.0,5489.0,19205.0,6580.0,5757.0,6391.0,18728.0,Up is Good
LIB02-P,Books Borrowed,Burnholme/Tang Hall Explore,Monthly,2016-03-31,68742.0,5564.0,5778.0,5702.0,17044.0,7165.0,6346.0,6218.0,19729.0,5587.0,5265.0,4656.0,15508.0,5384.0,5447.0,5630.0,16461.0,Up is Good
LIB02-P,Books Borrowed,Burnholme/Tang Hall Explore,Monthly,2017-03-31,67996.0,5794.0,5402.0,5453.0,16649.0,6103.0,6821.0,5749.0,18673.0,5652.0,5611.0,5089.0,16352.0,5501.0,5335.0,5486.0,16322.0,Up is Good
LIB02-P,Books Borrowed,Burnholme/Tang Hall Explore,Monthly,2018-03-31,65816.0,5157.0,5235.0,5615.0,16007.0,6257.0,6169.0,5440.0,17866.0,5735.0,5073.0,5100.0,15908.0,5437.0,4748.0,5850.0,16035.0,Up is Good
LIB02-P,Books Borrowed,Burnholme/Tang Hall Explore,Monthly,2019-03-31,76886.0,5202.0,4556.0,4109.0,13867.0,7770.0,8705.0,6965.0,23440.0,7539.0,6923.0,5540.0,20002.0,6995.0,6064.0,6518.0,19577.0,Up is Good
LIB02-P,Books Borrowed,Burnholme/Tang Hall Explore,Monthly,2020-03-31,80594.0,7031.0,6699.0,6419.0,20149.0,7763.0,7792.0,7045.0,22600.0,6857.0,7125.0,5213.0,19195.0,6546.0,6777.0,5327.0,18650.0,Up is Good
LIB02-P,Books Borrowed,Burnholme/Tang Hall Explore,Monthly,2021-03-31,22289.0,0.0,0.0,0.0,0.0,1534.0,1713.0,3502.0,6749.0,5940.0,2270.0,2047.0,10257.0,2077.0,1746.0,1460.0,5283.0,Up is Good
LIB02-P,Books Borrowed,Burnholme/Tang Hall Explore,Monthly,2022-03-31,78401.0,4037.0,5763.0,6483.0,16283.0,7716.0,7708.0,6769.0,22193.0,7039.0,6989.0,5475.0,19503.0,6788.0,6420.0,7214.0,20422.0,Up is Good
LIB02-P,Books Borrowed,Burnholme/Tang Hall Explore,Monthly,2023-03-31,0.0,6626.0,7203.0,6251.0,20080.0,7937.0,8070.0,6833.0,22840.0,7532.0,7374.0,5683.0,20589.0,0.0,0.0,0.0,0.0,Up is Good
LIB02-Q,Books Borrowed,York Explore,Monthly,2015-03-31,145019.0,27842.0,26741.0,5468.0,60051.0,4549.0,4003.0,3727.0,12279.0,3046.0,3138.0,3216.0,9400.0,20852.0,20591.0,21846.0,63289.0,Up is Good
LIB02-Q,Books Borrowed,York Explore,Monthly,2016-03-31,252971.0,20080.0,21496.0,19883.0,61459.0,23115.0,22830.0,21064.0,67009.0,21863.0,20136.0,17549.0,59548.0,21272.0,21402.0,22281.0,64955.0,Up is Good
LIB02-Q,Books Borrowed,York Explore,Monthly,2017-03-31,261080.0,22217.0,21407.0,21341.0,64965.0,22889.0,24929.0,21115.0,68933.0,22733.0,20329.0,17438.0,60500.0,22723.0,20636.0,23323.0,66682.0,Up is Good
LIB02-Q,Books Borrowed,York Explore,Monthly,2018-03-31,269726.0,22084.0,22609.0,21173.0,65866.0,24009.0,26180.0,23268.0,73457.0,23137.0,21446.0,18724.0,63307.0,22965.0,21032.0,23099.0,67096.0,Up is Good
LIB02-Q,Books Borrowed,York Explore,Monthly,2019-03-31,263082.0,22932.0,22043.0,21704.0,66679.0,23224.0,24532.0,22043.0,69799.0,23337.0,21230.0,17399.0,61966.0,23319.0,20260.0,21059.0,64638.0,Up is Good
LIB02-Q,Books Borrowed,York Explore,Monthly,2020-03-31,240857.0,20382.0,20447.0,19519.0,60348.0,22119.0,23351.0,19996.0,65466.0,21757.0,19734.0,17965.0,59456.0,21238.0,20145.0,14204.0,55587.0,Up is Good
LIB02-Q,Books Borrowed,York Explore,Monthly,2021-03-31,37886.0,0.0,0.0,0.0,0.0,1829.0,1666.0,7740.0,11235.0,12341.0,4107.0,4080.0,20528.0,2661.0,1639.0,1823.0,6123.0,Up is Good
LIB02-Q,Books Borrowed,York Explore,Monthly,2022-03-31,176044.0,7839.0,12775.0,13624.0,34238.0,14489.0,17089.0,15544.0,47122.0,17192.0,15583.0,12435.0,45210.0,17191.0,14954.0,17329.0,49474.0,Up is Good
LIB02-Q,Books Borrowed,York Explore,Monthly,2023-03-31,0.0,16179.0,17348.0,16521.0,50048.0,17774.0,20339.0,17566.0,55679.0,18422.0,16798.0,14178.0,49398.0,0.0,0.0,0.0,0.0,Up is Good
LIB02-R,Books Borrowed,E-Library,Monthly,2015-03-31,14425.0,814.0,837.0,1515.0,3166.0,1163.0,1317.0,1218.0,3698.0,1261.0,1212.0,1080.0,3553.0,1231.0,1340.0,1437.0,4008.0,Up is Good
LIB02-R,Books Borrowed,E-Library,Monthly,2016-03-31,20256.0,1245.0,1439.0,1345.0,4029.0,1665.0,1730.0,1626.0,5021.0,1572.0,1407.0,1802.0,4781.0,2160.0,2014.0,2251.0,6425.0,Up is Good
LIB02-R,Books Borrowed,E-Library,Monthly,2017-03-31,27429.0,2094.0,2117.0,1874.0,6085.0,2351.0,2464.0,2176.0,6991.0,2357.0,2266.0,2285.0,6908.0,2440.0,2503.0,2502.0,7445.0,Up is Good
LIB02-R,Books Borrowed,E-Library,Monthly,2018-03-31,31864.0,2637.0,2518.0,2300.0,7455.0,2578.0,2909.0,2466.0,7953.0,2534.0,2457.0,2602.0,7593.0,2838.0,2938.0,3087.0,8863.0,Up is Good
LIB02-R,Books Borrowed,E-Library,Monthly,2019-03-31,36626.0,2871.0,2745.0,2901.0,8517.0,3078.0,3491.0,2948.0,9517.0,3152.0,2986.0,3062.0,9200.0,3236.0,2952.0,3204.0,9392.0,Up is Good
LIB02-R,Books Borrowed,E-Library,Monthly,2020-03-31,45147.0,3418.0,3278.0,3254.0,9950.0,3616.0,3839.0,3567.0,11022.0,3834.0,3641.0,3624.0,11099.0,4148.0,3959.0,4969.0,13076.0,Up is Good
LIB02-R,Books Borrowed,E-Library,Monthly,2021-03-31,363844.0,23358.0,29903.0,25641.0,78902.0,22945.0,27704.0,30515.0,81164.0,32221.0,32495.0,29702.0,94418.0,36732.0,34980.0,37648.0,109360.0,Up is Good
LIB02-R,Books Borrowed,E-Library,Monthly,2022-03-31,364517.0,34794.0,32890.0,28290.0,95974.0,29328.0,30401.0,28871.0,88600.0,31284.0,30001.0,29516.0,90801.0,29564.0,29209.0,30369.0,89142.0,Up is Good
LIB02-R,Books Borrowed,E-Library,Monthly,2023-03-31,0.0,31599.0,31597.0,30373.0,93569.0,34660.0,33576.0,31210.0,99446.0,36084.0,33650.0,32725.0,102459.0,0.0,0.0,0.0,0.0,Up is Good
LIB02-S,Books Borrowed,Homestead Park,Monthly,2017-03-31,392.0,0.0,0.0,0.0,0.0,111.0,104.0,44.0,259.0,43.0,75.0,15.0,133.0,0.0,0.0,0.0,0.0,Up is Good
LIB02-S,Books Borrowed,Homestead Park,Monthly,2018-03-31,26.0,2.0,9.0,4.0,15.0,1.0,1.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Up is Good
LIB02-S,Books Borrowed,Homestead Park,Monthly,2019-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Up is Good
LIB02-S,Books Borrowed,Homestead Park,Monthly,2020-03-31,68.0,13.0,19.0,4.0,36.0,12.0,18.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Up is Good
LIB02-S,Books Borrowed,Homestead Park,Monthly,2021-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Up is Good
LIB02-S,Books Borrowed,Homestead Park,Monthly,2022-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Up is Good
LIB02-S,Books Borrowed,Homestead Park,Monthly,2023-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Up is Good
TAP13a,"% of Talkabout panel who give unpaid help to any group, club or organisation",No Name,Quarterly,2013-03-31,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Up is Good
TAP13a,"% of Talkabout panel who give unpaid help to any group, club or organisation",No Name,Quarterly,2014-03-31,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Up is Good
TAP13a,"% of Talkabout panel who give unpaid help to any group, club or organisation",No Name,Quarterly,2015-03-31,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Up is Good
TAP13a,"% of Talkabout panel who give unpaid help to any group, club or organisation",No Name,Quarterly,2016-03-31,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Up is Good
TAP13a,"% of Talkabout panel who give unpaid help to any group, club or organisation",No Name,Quarterly,2017-03-31,64.3,0.0,0.0,0.0,64.8,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,64.3,0.0,0.0,0.0,-1.0,Up is Good
TAP13a,"% of Talkabout panel who give unpaid help to any group, club or organisation",No Name,Quarterly,2018-03-31,66.22,0.0,0.0,0.0,66.44,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,66.22,0.0,0.0,0.0,-1.0,Up is Good
TAP13a,"% of Talkabout panel who give unpaid help to any group, club or organisation",No Name,Quarterly,2019-03-31,64.72,0.0,0.0,0.0,67.83,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,64.72,0.0,0.0,0.0,-1.0,Up is Good
TAP13a,"% of Talkabout panel who give unpaid help to any group, club or organisation",No Name,Quarterly,2020-03-31,67.17,0.0,0.0,0.0,64.98,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,67.17,0.0,0.0,0.0,-1.0,Up is Good
TAP13a,"% of Talkabout panel who give unpaid help to any group, club or organisation",No Name,Quarterly,2021-03-31,71.22,0.0,0.0,0.0,72.27,0.0,0.0,0.0,71.22,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,Up is Good
TAP13a,"% of Talkabout panel who give unpaid help to any group, club or organisation",No Name,Quarterly,2022-03-31,61.35,0.0,0.0,0.0,56.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,61.35,0.0,0.0,0.0,-1.0,Up is Good
TAP13a,"% of Talkabout panel who give unpaid help to any group, club or organisation",No Name,Quarterly,2023-03-31,0.0,0.0,0.0,0.0,65.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.64,0.0,0.0,0.0,0.0,Up is Good
TAP13b,"% of Talkabout panel who do not give unpaid help to any group, club or organisation",No Name,Quarterly,2013-03-31,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Up is Bad
TAP13b,"% of Talkabout panel who do not give unpaid help to any group, club or organisation",No Name,Quarterly,2014-03-31,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Up is Bad
TAP13b,"% of Talkabout panel who do not give unpaid help to any group, club or organisation",No Name,Quarterly,2015-03-31,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Up is Bad
TAP13b,"% of Talkabout panel who do not give unpaid help to any group, club or organisation",No Name,Quarterly,2016-03-31,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Up is Bad
TAP13b,"% of Talkabout panel who do not give unpaid help to any group, club or organisation",No Name,Quarterly,2017-03-31,32.66,0.0,0.0,0.0,32.5,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,32.66,0.0,0.0,0.0,-1.0,Up is Bad
TAP13b,"% of Talkabout panel who do not give unpaid help to any group, club or organisation",No Name,Quarterly,2018-03-31,31.32,0.0,0.0,0.0,30.65,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,31.32,0.0,0.0,0.0,-1.0,Up is Bad
TAP13b,"% of Talkabout panel who do not give unpaid help to any group, club or organisation",No Name,Quarterly,2019-03-31,30.79,0.0,0.0,0.0,30.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,30.79,0.0,0.0,0.0,-1.0,Up is Bad
TAP13b,"% of Talkabout panel who do not give unpaid help to any group, club or organisation",No Name,Quarterly,2020-03-31,30.58,0.0,0.0,0.0,31.86,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,30.58,0.0,0.0,0.0,-1.0,Up is Bad
TAP13b,"% of Talkabout panel who do not give unpaid help to any group, club or organisation",No Name,Quarterly,2021-03-31,24.81,0.0,0.0,0.0,24.79,0.0,0.0,0.0,24.81,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,Up is Bad
TAP13b,"% of Talkabout panel who do not give unpaid help to any group, club or organisation",No Name,Quarterly,2022-03-31,36.25,0.0,0.0,0.0,41.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,36.25,0.0,0.0,0.0,-1.0,Up is Bad
TAP13b,"% of Talkabout panel who do not give unpaid help to any group, club or organisation",No Name,Quarterly,2023-03-31,0.0,0.0,0.0,0.0,33.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.17,0.0,0.0,0.0,0.0,Up is Bad
TAP31a,% of panel who think that the council and partners are doing well conserving York's heritage,No Name,Quarterly,2013-03-31,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Up is Good
TAP31a,% of panel who think that the council and partners are doing well conserving York's heritage,No Name,Quarterly,2014-03-31,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Up is Good
TAP31a,% of panel who think that the council and partners are doing well conserving York's heritage,No Name,Quarterly,2015-03-31,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Up is Good
TAP31a,% of panel who think that the council and partners are doing well conserving York's heritage,No Name,Quarterly,2016-03-31,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Up is Good
TAP31a,% of panel who think that the council and partners are doing well conserving York's heritage,No Name,Quarterly,2017-03-31,76.41,0.0,0.0,0.0,77.4,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,76.41,0.0,0.0,0.0,-1.0,Up is Good
TAP31a,% of panel who think that the council and partners are doing well conserving York's heritage,No Name,Quarterly,2018-03-31,69.48,0.0,0.0,0.0,76.4,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,69.48,0.0,0.0,0.0,-1.0,Up is Good
TAP31a,% of panel who think that the council and partners are doing well conserving York's heritage,No Name,Quarterly,2019-03-31,76.67,0.0,0.0,0.0,74.84,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,76.67,0.0,0.0,0.0,-1.0,Up is Good
TAP31a,% of panel who think that the council and partners are doing well conserving York's heritage,No Name,Quarterly,2020-03-31,74.75,0.0,0.0,0.0,74.58,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,74.75,0.0,0.0,0.0,-1.0,Up is Good
TAP31a,% of panel who think that the council and partners are doing well conserving York's heritage,No Name,Quarterly,2021-03-31,62.78,0.0,0.0,0.0,69.78,0.0,0.0,0.0,62.78,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,Up is Good
TAP31a,% of panel who think that the council and partners are doing well conserving York's heritage,No Name,Quarterly,2022-03-31,70.28,0.0,0.0,0.0,76.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,70.28,0.0,0.0,0.0,-1.0,Up is Good
TAP31a,% of panel who think that the council and partners are doing well conserving York's heritage,No Name,Quarterly,2023-03-31,0.0,0.0,0.0,0.0,71.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.32,0.0,0.0,0.0,0.0,Up is Good
TAP31b,% of panel who think that the council and partners are not doing well conserving York's heritage,No Name,Quarterly,2013-03-31,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Up is Bad
TAP31b,% of panel who think that the council and partners are not doing well conserving York's heritage,No Name,Quarterly,2014-03-31,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Up is Bad
TAP31b,% of panel who think that the council and partners are not doing well conserving York's heritage,No Name,Quarterly,2015-03-31,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Up is Bad
TAP31b,% of panel who think that the council and partners are not doing well conserving York's heritage,No Name,Quarterly,2016-03-31,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Up is Bad
TAP31b,% of panel who think that the council and partners are not doing well conserving York's heritage,No Name,Quarterly,2017-03-31,15.32,0.0,0.0,0.0,14.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,15.32,0.0,0.0,0.0,-1.0,Up is Bad
TAP31b,% of panel who think that the council and partners are not doing well conserving York's heritage,No Name,Quarterly,2018-03-31,21.0,0.0,0.0,0.0,15.96,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,-1.0,Up is Bad
TAP31b,% of panel who think that the council and partners are not doing well conserving York's heritage,No Name,Quarterly,2019-03-31,16.44,0.0,0.0,0.0,17.55,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,16.44,0.0,0.0,0.0,-1.0,Up is Bad
TAP31b,% of panel who think that the council and partners are not doing well conserving York's heritage,No Name,Quarterly,2020-03-31,17.75,0.0,0.0,0.0,17.44,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,17.75,0.0,0.0,0.0,-1.0,Up is Bad
TAP31b,% of panel who think that the council and partners are not doing well conserving York's heritage,No Name,Quarterly,2021-03-31,17.62,0.0,0.0,0.0,13.64,0.0,0.0,0.0,17.62,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,Up is Bad
TAP31b,% of panel who think that the council and partners are not doing well conserving York's heritage,No Name,Quarterly,2022-03-31,20.68,0.0,0.0,0.0,16.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,20.68,0.0,0.0,0.0,-1.0,Up is Bad
TAP31b,% of panel who think that the council and partners are not doing well conserving York's heritage,No Name,Quarterly,2023-03-31,0.0,0.0,0.0,0.0,18.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.18,0.0,0.0,0.0,0.0,Up is Bad
